PID,ContinentOfResidence,Item,ItemImage,Self_Owning,Self_Familiar,Danger_Self,Danger_Other,Danger_Robot,Self_Danger_Time,Other_Danger_Time,Robot_Danger_Time
PID_27,Africa,Butter Knife,butterknife-01.jpg,Yes,100,31,0,84,16.002,6.186,5.336
PID_27,Africa,Ice Cube Tray,icecubetray-01.jpg,Yes,100,0,0,0,14.707,6.248,4.745
PID_27,Africa,Scraper,scraper-01.jpg,Yes,100,0,0,27,15.861,6.608,5.922
PID_27,Africa,Coffee Cup,coffeecup-01.jpg,Yes,100,0,0,69,10.403,6.865,4.698
PID_28,Europe,Wok,wok-01.jpg,No,23,17,10,29,10.561,5.641,2.373
PID_28,Europe,Measuring Cup,measuringcup-01.jpg,No,68,13,6,11,9.792,2.469,2.968
PID_28,Europe,Aluminum Foil,aluminumfoil-01.jpg,Yes,100,5,1,7,6.782,2.164,2.026
PID_28,Europe,Piping Syringe,pipingsyringe-01.jpg,No,55,27,21,29,9.575,2.454,4.372
PID_28,Europe,Straw,straw-01.jpg,Yes,100,10,0,3,6.457,1.852,2.68
PID_28,Europe,Sponge,sponge-01.jpg,Yes,100,0,0,6,8.235,1.677,2.307
PID_28,Europe,Dish Cloth,dishcloth-01.jpg,Yes,100,3,0,0,9.753,3.839,1.8
PID_28,Europe,Napkin,napkin-01.jpg,Yes,100,0,0,0,4.494,1.763,1.601
PID_28,Europe,Container,container-01.jpg,Yes,100,4,0,4,5.701,2.406,1.563
PID_28,Europe,Microplane,microplane-01.jpg,No,33,76,87,84,8.634,2.917,2.829
PID_29,Africa,Pot,pot-01.jpg,Yes,100,0,0,100,26.054,6.846,8.009
PID_29,Africa,Mug,mug-01.jpg,Yes,100,0,0,83,19.807,9.864,17.182
PID_29,Africa,Cake Lifter,cakelifter-01.jpg,Yes,100,0,0,0,17.28,10.239,14.371
PID_29,Africa,Masher,masher-01.jpg,No,100,0,0,0,30.989,8.497,6.414
PID_29,Africa,Aluminum Foil,aluminumfoil-01.jpg,Yes,100,0,0,0,15.952,12.74,7.937
PID_29,Africa,Oven Gloves,ovengloves-01.jpg,Yes,100,0,0,0,60.856,11.881,13.994
PID_29,Africa,Serving Fork,servingfork-01.jpg,No,100,0,0,100,23.001,10.014,6.956
PID_29,Africa,Spider,spider-01.jpg,No,100,0,0,0,20.848,52.104,9.672
PID_29,Africa,Mixing Bowl,mixingbowl-01.jpg,Yes,100,0,0,0,13.344,6.472,17.071
PID_29,Africa,Kitchen Scale,kitchenscale-01.jpg,No,100,0,0,100,33.396,17.293,15.852
PID_30,Europe,Kettle,kettle-01.jpg,Yes,80,2,5,9,9.153,4.669,7.052
PID_30,Europe,Potato Masher,potatomasher-01.jpg,Yes,88,0,1,5,9.763,3.085,2.431
PID_30,Europe,Dish Cloth,dishcloth-01.jpg,Yes,100,2,2,2,7.744,2.64,2.1
PID_30,Europe,Baller,baller-01.jpg,No,89,0,0,75,8.369,2.486,1.875
PID_30,Europe,Placemat,placemat-01.jpg,Yes,100,0,0,2,8.118,2.407,2.667
PID_30,Europe,Champagne Flute,champagneflute-01.jpg,Yes,94,8,19,65,8.151,3.608,2.429
PID_30,Europe,Boil Over Preventer,boiloverpreventer-01.jpg,No,7,76,4,1,8.028,3.209,2.19
PID_30,Europe,Bottle,bottle-01.jpg,Yes,100,3,7,4,6.4,2.698,2.235
PID_30,Europe,Cracker,cracker-01.jpg,No,14,0,1,85,8.488,4.537,2.108
PID_30,Europe,Ice Cream Scoop,icecreamscoop-01.jpg,No,100,1,5,6,7.056,2.415,2.387
PID_31,Europe,Corer,corer-01.jpg,Yes,100,0,0,9,10.16,4.483,4.186
PID_31,Europe,Plate,plate-01.jpg,Yes,100,0,0,0,6.987,2.437,3.532
PID_31,Europe,Mandoline,mandoline-01.jpg,Yes,35,100,83,100,8.141,2.99,3.39
PID_31,Europe,Pressure Cooker,pressurecooker-01.jpg,Yes,56,27,22,74,6.72,3.674,2.605
PID_31,Europe,Serving Fork,servingfork-01.jpg,Yes,100,0,21,24,7.406,4.176,2.643
PID_31,Europe,Rolling Pin,rollingpin-01.jpg,Yes,100,0,0,19,4.94,2.31,2.578
PID_31,Europe,Muffin Tray,muffintray-01.jpg,Yes,100,13,0,11,8.065,2.424,2.528
PID_31,Europe,Shaker,shaker-01.jpg,Yes,100,0,0,0,12.158,2.342,4.003
PID_31,Europe,Kitchen Knife,kitchenknife-01.jpg,Yes,100,59,87,100,9.329,3.364,2.17
PID_31,Europe,Garlic Press,garlicpress-01.jpg,Yes,100,0,0,13,6.971,2.842,2.507
PID_32,Europe,Pasta Machine,pastamachine-01.jpg,Yes,100,0,61,59,11.913,6.457,6.986
PID_32,Europe,Aluminum Foil,aluminumfoil-01.jpg,Yes,100,0,0,0,6.02,2.534,2.66
PID_32,Europe,Dish Soap,dishsoap-01.jpg,Yes,100,0,0,0,9.203,2.318,3.005
PID_32,Europe,Kitchen Scale,kitchenscale-01.jpg,Yes,100,0,0,0,11.113,4.003,3.641
PID_32,Europe,Wine Glass,wineglass-01.jpg,Yes,100,0,0,75,8.884,3.368,4.897
PID_32,Europe,Teapot,teapot-01.jpg,Yes,100,0,0,0,14.574,2.498,2.652
PID_32,Europe,Lemon Squeezer,lemonsqueezer-01.jpg,Yes,70,0,0,0,11.768,3.002,3.432
PID_32,Europe,Bottle,bottle-01.jpg,Yes,100,0,0,67,8.747,2.675,3.003
PID_32,Europe,Measuring Spoon,measuringspoon-01.jpg,No,50,0,0,0,8.76,2.768,3.62
PID_32,Europe,Baking Paper,bakingpaper-01.jpg,Yes,100,0,0,0,5.287,2.797,2.726
PID_33,Europe,Plate,plate-01.jpg,Yes,91,9,4,18,25.294,5.457,17.787
PID_33,Europe,Ice Cream Scoop,icecreamscoop-01.jpg,Yes,90,6,4,13,8.014,2.655,2.587
PID_33,Europe,Coffee Cup,coffeecup-01.jpg,Yes,95,6,5,16,7.16,2.694,2.245
PID_33,Europe,Dish Towel,dishtowel-01.jpg,Yes,95,0,2,10,10.091,2.82,2.292
PID_33,Europe,Scissors,scissors-01.jpg,Yes,94,18,35,56,10.22,2.69,2.647
PID_33,Europe,Lemon Squeezer,lemonsqueezer-01.jpg,Yes,96,4,4,10,6.29,2.997,2.511
PID_33,Europe,Zester,zester-01.jpg,Yes,95,50,63,23,8.139,2.984,3.383
PID_33,Europe,Dish Cloth,dishcloth-01.jpg,Yes,95,4,4,20,7.575,2.94,3.168
PID_33,Europe,Frother,frother-01.jpg,No,3,50,50,50,11.243,2.335,1.931
PID_33,Europe,Napkin,napkin-01.jpg,Yes,94,4,3,17,6.384,2.548,2.249
PID_34,Europe,Pan,pan-01.jpg,Yes,100,1,0,78,9.155,6.281,6.867
PID_34,Europe,Garlic Press,garlicpress-01.jpg,Yes,100,1,0,1,10.965,5.64,3.431
PID_34,Europe,Tray,tray-01.jpg,No,100,1,0,58,11.061,5.028,4.49
PID_34,Europe,Meat Thermometer,meatthermometer-01.jpg,No,100,0,0,2,7.69,4.628,4.969
PID_34,Europe,Mill,mill-01.jpg,No,0,0,41,64,10.205,6.053,5.44
PID_34,Europe,Mechanical Egg Beater,mechanicaleggbeater-01.jpg,No,78,1,0,0,8.53,5.581,4.075
PID_34,Europe,Zipper Bag,zipperbag-01.jpg,Yes,100,0,0,1,9.995,5.191,3.374
PID_34,Europe,Blender,blender-01.jpg,Yes,100,0,0,56,7.06,5.077,6.609
PID_34,Europe,Piping Syringe,pipingsyringe-01.jpg,No,23,0,0,2,15.82,7.061,3.34
PID_34,Europe,Chopper,chopper-01.jpg,No,4,7,0,4,34.608,4.91,3.76
PID_35,Europe,Serving Bowl,servingbowl-01.jpg,Yes,79,5,0,29,34.2,12.752,8.378
PID_35,Europe,Tea Sieve,teasieve-01.jpg,No,62,17,8,37,24.774,3.051,4.855
PID_35,Europe,Grater,grater-01.jpg,Yes,80,35,39,63,8.099,6.646,5.281
PID_35,Europe,Tongs,tongs-01.jpg,Yes,90,4,7,38,7.205,4.018,3.779
PID_35,Europe,Potato Masher,potatomasher-01.jpg,Yes,77,19,18,55,15.99,3.562,4.461
PID_35,Europe,Cracker,cracker-01.jpg,Yes,100,11,37,41,6.778,7.314,3.86
PID_35,Europe,Placemat,placemat-01.jpg,Yes,90,31,32,34,13.986,3.656,5.783
PID_35,Europe,Tray,tray-01.jpg,Yes,100,0,2,31,31.315,3.262,2.404
PID_35,Europe,Piping Syringe,pipingsyringe-01.jpg,Yes,84,7,8,33,22.385,4.457,3.189
PID_35,Europe,Coaster,coaster-01.jpg,No,38,13,15,21,54.729,2.987,5.942
PID_36,Europe,Kettle,kettle-01.jpg,Yes,100,25,72,100,31.718,6.103,4.539
PID_36,Europe,Ice Cube Tray,icecubetray-01.jpg,Yes,100,0,0,7,11.868,4.362,4.006
PID_36,Europe,Piping Bag,pipingbag-01.jpg,Yes,73,12,0,8,14.699,4.419,3.785
PID_36,Europe,Spice Box,spicebox-01.jpg,Yes,86,41,17,78,6.089,3.606,3.85
PID_36,Europe,Kitchen Scale,kitchenscale-01.jpg,Yes,100,0,7,14,9.401,2.714,2.779
PID_36,Europe,Cutting Board,cuttingboard-01.jpg,Yes,100,40,68,77,5.574,2.862,2.363
PID_36,Europe,Measuring Cup,measuringcup-01.jpg,Yes,100,22,8,78,5.218,4.435,2.631
PID_36,Europe,Cooling Rack,coolingrack-01.jpg,Yes,100,0,0,68,5.861,2.333,2.33
PID_36,Europe,Piping Syringe,pipingsyringe-01.jpg,Yes,97,16,6,34,12.667,2.18,2.459
PID_36,Europe,Sponge,sponge-01.jpg,Yes,100,16,0,0,4.999,2.525,2.4
PID_37,Asia,Metal Skewers,metalskewers-01.jpg,No,29,33,23,77,20.204,9.172,6.638
PID_37,Asia,Jar Opener,jaropener-01.jpg,Yes,87,0,0,32,10.603,3.876,5.49
PID_37,Asia,Water Glass,waterglass-01.jpg,Yes,99,31,0,61,10.551,5.328,5.008
PID_37,Asia,Table Spoon,tablespoon-01.jpg,No,76,0,0,0,11.445,3.331,9.648
PID_37,Asia,Kettle,kettle-01.jpg,Yes,100,65,21,81,23.008,5.545,3.438
PID_37,Asia,Colander,colander-01.jpg,Yes,84,19,0,21,18.931,12.221,4.924
PID_37,Asia,Cheese Cleaver,cheesecleaver-01.jpg,Yes,29,4,31,37,9.925,6.5,4.042
PID_37,Asia,Spatula,spatula-01.jpg,Yes,100,0,0,0,15.165,4.359,4.081
PID_37,Asia,Chef's Knife,chefsknife-01.jpg,Yes,75,59,42,70,6.423,3.198,3.364
PID_37,Asia,Bag,bag-01.jpg,Yes,92,0,0,0,12.708,3.092,3.747
PID_38,Africa,Canister,canister-01.jpg,No,1,96,100,100,26.3,12.893,9.119
PID_38,Africa,Wine Glass,wineglass-01.jpg,Yes,100,0,0,0,16.92,8.472,5.159
PID_38,Africa,Coffee Cup,coffeecup-01.jpg,Yes,100,0,0,0,19.145,5.305,5.593
PID_38,Africa,Dish Soap,dishsoap-01.jpg,Yes,100,13,0,0,32.364,11.206,4.846
PID_38,Africa,Bread Knife,breadknife-01.jpg,Yes,100,0,0,93,24.574,12.296,11.418
PID_38,Africa,Thermos,thermos-01.jpg,No,91,32,1,0,24.845,21.55,9.455
PID_38,Africa,Insulated Coffee Carafe,insulatedcoffeecarafe-01.jpg,No,100,27,0,0,16.502,12.755,12.169
PID_38,Africa,Cocktail Muddler,cocktailmuddler-01.jpg,No,100,60,23,0,21.898,9.957,8.717
PID_38,Africa,Potato Masher,potatomasher-01.jpg,Yes,100,0,0,0,23.423,11.956,6.972
PID_38,Africa,Pan,pan-01.jpg,Yes,100,0,0,0,15.911,6.207,5.026
PID_39,Africa,Espresso Cup,espressocup-01.jpg,No,25,24,6,33,25.079,10.918,6.0
PID_39,Africa,Dish Towel,dishtowel-01.jpg,Yes,100,0,12,16,14.3,12.395,10.299
PID_39,Africa,Coffee Cup,coffeecup-01.jpg,Yes,100,0,0,64,17.649,8.174,11.101
PID_39,Africa,Piping Syringe,pipingsyringe-01.jpg,No,0,67,65,27,18.28,5.898,5.49
PID_39,Africa,Zester,zester-01.jpg,Yes,100,6,0,19,16.523,7.757,4.762
PID_39,Africa,Shaker,shaker-01.jpg,Yes,100,0,3,24,10.399,9.341,3.865
PID_39,Africa,Kettle,kettle-01.jpg,Yes,100,100,100,69,9.384,4.374,4.423
PID_39,Africa,Blender,blender-01.jpg,Yes,100,41,1,66,9.561,5.762,3.079
PID_39,Africa,Dish Rack,dishrack-01.jpg,Yes,100,2,1,28,7.976,10.849,4.132
PID_39,Africa,Tea Spoon,teaspoon-01.jpg,Yes,100,100,0,76,7.902,5.22,6.398
PID_40,Europe,Twine,twine-01.jpg,Yes,62,0,0,0,47.79,8.673,4.078
PID_40,Europe,Champagne Flute,champagneflute-01.jpg,Yes,91,0,0,13,15.16,10.711,4.451
PID_40,Europe,Canister,canister-01.jpg,Yes,100,0,0,0,31.241,3.276,3.547
PID_40,Europe,Pot,pot-01.jpg,Yes,100,0,0,8,13.169,5.79,3.385
PID_40,Europe,Kitchen Scale,kitchenscale-01.jpg,Yes,100,0,0,0,9.134,5.571,4.838
PID_40,Europe,Dish Rack,dishrack-01.jpg,Yes,100,0,0,0,9.008,8.395,5.572
PID_40,Europe,Tea Sieve,teasieve-01.jpg,Yes,100,0,0,0,7.484,10.249,3.536
PID_40,Europe,Bottle Opener,bottleopener-01.jpg,Yes,100,0,0,0,27.577,3.953,3.292
PID_40,Europe,Chopper,chopper-01.jpg,No,0,59,27,9,26.314,9.813,5.906
PID_40,Europe,Bottle,bottle-01.jpg,Yes,100,0,0,36,9.556,4.191,6.065
PID_41,Africa,Cooling Rack,coolingrack-01.jpg,Yes,98,66,25,26,32.004,22.885,15.628
PID_41,Africa,Coaster,coaster-01.jpg,Yes,100,16,71,26,34.172,28.401,6.084
PID_41,Africa,Zester,zester-01.jpg,Yes,100,68,66,28,21.277,15.59,5.17
PID_41,Africa,Measuring Cups,measuringcups-01.jpg,Yes,100,21,30,22,24.135,14.197,8.628
PID_41,Africa,Tray,tray-01.jpg,Yes,100,14,62,23,22.024,11.951,5.651
PID_41,Africa,Poacher,poacher-01.jpg,Yes,99,34,29,27,25.304,12.736,5.382
PID_41,Africa,Spatula,spatula-01.jpg,Yes,100,38,33,25,13.391,7.848,7.396
PID_41,Africa,Cookie Cutter,cookiecutter-01.jpg,Yes,100,62,33,31,20.038,7.989,9.637
PID_41,Africa,Microplane,microplane-01.jpg,No,82,70,29,30,52.377,6.519,9.016
PID_41,Africa,Cake Lifter,cakelifter-01.jpg,Yes,100,70,67,27,14.089,12.559,6.023
PID_42,Africa,Mixing Bowl,mixingbowl-01.jpg,Yes,100,0,0,81,19.007,7.648,3.856
PID_42,Africa,Cracker,cracker-01.jpg,No,19,50,14,84,15.147,20.493,6.726
PID_42,Africa,Pot,pot-01.jpg,Yes,100,4,33,87,10.827,5.401,4.799
PID_42,Africa,Cocktail Muddler,cocktailmuddler-01.jpg,No,16,45,1,16,17.222,24.757,4.55
PID_42,Africa,Saucepan,saucepan-01.jpg,Yes,100,0,87,100,7.863,4.047,4.593
PID_42,Africa,Trash Can,trashcan-01.jpg,Yes,100,0,5,16,8.971,3.108,8.638
PID_42,Africa,Napkin,napkin-01.jpg,Yes,100,0,0,0,5.7,12.141,3.841
PID_42,Africa,Champagne Bottle Resealer,champagnebottleresealer-01.jpg,No,0,22,25,5,10.504,8.802,44.214
PID_42,Africa,Cookie Cutter,cookiecutter-01.jpg,Yes,100,11,19,75,7.806,4.061,6.893
PID_42,Africa,Ramekin,ramekin-01.jpg,Yes,75,43,13,67,105.236,3.029,8.052
PID_43,Africa,Kitchen Paper,kitchenpaper-01.jpg,Yes,100,0,0,0,21.167,10.009,4.504
PID_43,Africa,Metal Skewers,metalskewers-01.jpg,No,16,39,70,67,10.678,30.689,7.239
PID_43,Africa,Aluminum Foil,aluminumfoil-01.jpg,Yes,100,0,0,0,7.604,4.404,5.241
PID_43,Africa,Spider,spider-01.jpg,No,58,18,26,0,10.474,6.544,3.902
PID_43,Africa,Bread Knife,breadknife-01.jpg,Yes,100,30,72,100,23.298,5.0,4.204
PID_43,Africa,Knife Sharpener,knifesharpener-01.jpg,No,38,37,62,71,46.536,5.293,4.446
PID_43,Africa,Oven Gloves,ovengloves-01.jpg,Yes,100,0,0,0,41.261,7.582,15.881
PID_43,Africa,Thermos,thermos-01.jpg,No,13,18,6,38,9.179,4.376,7.864
PID_43,Africa,Muffin Tray,muffintray-01.jpg,Yes,100,0,34,39,7.589,4.605,10.43
PID_43,Africa,Timer,timer-01.jpg,No,60,0,0,0,10.146,6.695,4.331
PID_44,Europe,Mill,mill-01.jpg,No,64,25,69,42,64.971,9.859,4.145
PID_44,Europe,Serving Fork,servingfork-01.jpg,No,100,0,33,42,16.534,3.885,3.242
PID_44,Europe,Curler,curler-01.jpg,No,78,14,68,62,12.049,3.649,2.866
PID_44,Europe,Canister,canister-01.jpg,No,66,35,38,39,12.901,4.368,2.946
PID_44,Europe,Meat Thermometer,meatthermometer-01.jpg,No,15,29,64,58,11.675,3.251,2.6
PID_44,Europe,Chopper,chopper-01.jpg,Yes,78,35,62,64,11.439,3.046,2.812
PID_44,Europe,Microplane,microplane-01.jpg,No,72,13,42,37,12.385,2.906,2.916
PID_44,Europe,Nutcracker,nutcracker-01.jpg,Yes,100,34,61,61,11.351,2.892,2.797
PID_44,Europe,Jar Opener,jaropener-01.jpg,No,29,34,64,63,9.962,2.935,5.067
PID_44,Europe,Wok,wok-01.jpg,No,100,28,18,40,9.781,3.515,3.056
PID_45,Africa,Cheese Knife,cheeseknife-01.jpg,Yes,86,24,70,100,79.835,9.786,6.936
PID_45,Africa,Microplane,microplane-01.jpg,No,0,48,48,95,20.065,8.506,7.369
PID_45,Africa,Cracker,cracker-01.jpg,No,67,23,27,74,15.961,6.849,7.602
PID_45,Africa,Bottle Opener,bottleopener-01.jpg,Yes,100,9,1,82,16.801,11.056,10.313
PID_45,Africa,Spider,spider-01.jpg,No,94,98,94,82,17.057,7.648,12.901
PID_45,Africa,Pot,pot-01.jpg,Yes,100,69,99,84,13.001,7.392,6.704
PID_45,Africa,Carving Fork,carvingfork-01.jpg,Yes,88,62,83,77,19.176,7.587,11.553
PID_45,Africa,Meat Thermometer,meatthermometer-01.jpg,No,100,0,4,65,15.149,6.997,6.91
PID_45,Africa,Matchbox,matchbox-01.jpg,Yes,100,87,94,78,15.753,6.968,7.045
PID_45,Africa,Champagne Bottle Resealer,champagnebottleresealer-01.jpg,Yes,96,19,17,63,16.813,10.172,9.186
PID_46,Africa,Ice Maker,icemaker-01.jpg,No,0,0,0,72,33.796,33.377,7.168
PID_46,Africa,Bottle,bottle-01.jpg,Yes,98,0,0,100,44.257,42.352,11.295
PID_46,Africa,Curler,curler-01.jpg,No,0,50,75,80,132.079,13.926,7.009
PID_46,Africa,Piping Bag,pipingbag-01.jpg,No,0,50,0,0,43.575,7.949,6.742
PID_46,Africa,Wok,wok-01.jpg,No,8,50,7,54,34.455,27.473,11.762
PID_46,Africa,Champagne Bottle Resealer,champagnebottleresealer-01.jpg,No,75,7,1,20,11.965,15.613,8.321
PID_46,Africa,Placemat,placemat-01.jpg,Yes,99,0,0,0,53.862,6.508,6.808
PID_46,Africa,Dish Cloth,dishcloth-01.jpg,Yes,100,0,0,0,40.573,7.46,6.896
PID_46,Africa,Masher,masher-01.jpg,Yes,100,0,0,0,22.949,6.958,11.51
PID_46,Africa,Whisk,whisk-01.jpg,Yes,99,3,0,3,65.624,6.566,13.204
PID_47,Europe,Hand Blender,handblender-01.jpg,Yes,79,68,63,71,23.391,5.027,4.044
PID_47,Europe,Straw,straw-01.jpg,No,28,36,33,58,8.201,5.421,2.83
PID_47,Europe,Metal Skewers,metalskewers-01.jpg,Yes,59,54,71,81,12.966,2.993,2.529
PID_47,Europe,Microplane,microplane-01.jpg,Yes,73,61,68,45,15.565,6.113,2.54
PID_47,Europe,Muffin Tray,muffintray-01.jpg,Yes,54,22,18,35,9.277,3.778,4.38
PID_47,Europe,Sieve,sieve-01.jpg,Yes,86,15,21,28,12.754,3.153,3.667
PID_47,Europe,Beer Mug,beermug-01.jpg,Yes,30,11,25,40,8.892,3.349,3.29
PID_47,Europe,Dish Rack,dishrack-01.jpg,Yes,90,16,28,45,10.589,4.678,2.143
PID_47,Europe,Serving Fork,servingfork-01.jpg,Yes,72,35,43,59,6.416,2.942,2.44
PID_47,Europe,Sifter,sifter-01.jpg,No,25,21,42,47,22.61,2.838,2.058
PID_48,Europe,Champagne Flute,champagneflute-01.jpg,Yes,84,0,0,33,15.848,7.695,3.992
PID_48,Europe,Timer,timer-01.jpg,Yes,100,0,0,0,8.522,2.733,2.421
PID_48,Europe,Bowl,bowl-01.jpg,Yes,100,0,0,1,9.516,2.541,4.1
PID_48,Europe,Sieve,sieve-01.jpg,Yes,100,0,9,1,8.784,3.96,2.89
PID_48,Europe,Hand Blender,handblender-01.jpg,Yes,100,55,82,62,9.485,4.354,2.594
PID_48,Europe,Ice Cube Tray,icecubetray-01.jpg,Yes,100,0,0,0,7.084,2.99,2.311
PID_48,Europe,Dish Rack,dishrack-01.jpg,Yes,100,1,0,0,6.877,4.433,3.217
PID_48,Europe,Cracker,cracker-01.jpg,Yes,100,29,82,57,10.856,2.856,2.755
PID_48,Europe,Dish Soap,dishsoap-01.jpg,Yes,100,0,0,0,8.936,3.093,2.495
PID_48,Europe,Chopper,chopper-01.jpg,Yes,88,37,65,35,10.252,3.073,3.078
PID_49,Europe,Ramekin,ramekin-01.jpg,Yes,100,0,0,0,10.338,5.882,4.301
PID_49,Europe,Ice Cube Tray,icecubetray-01.jpg,Yes,100,0,0,0,6.951,2.822,2.932
PID_49,Europe,Meat Mallet,meatmallet-01.jpg,No,73,6,5,7,6.695,2.674,4.401
PID_49,Europe,Pitter,pitter-01.jpg,Yes,100,32,9,2,8.008,3.442,5.157
PID_49,Europe,Blender,blender-01.jpg,Yes,100,14,3,5,6.908,3.332,3.818
PID_49,Europe,Beer Mug,beermug-01.jpg,Yes,100,0,0,0,6.417,2.38,2.795
PID_49,Europe,Canister,canister-01.jpg,No,42,0,0,0,9.743,2.73,2.381
PID_49,Europe,Funnel,funnel-01.jpg,Yes,100,0,0,0,6.08,3.023,4.526
PID_49,Europe,Garlic Press,garlicpress-01.jpg,No,96,0,0,0,5.821,2.951,2.678
PID_49,Europe,Espresso Milk Jug,espressomilkjug-01.jpg,Yes,100,3,0,0,7.351,2.937,3.39
PID_50,Africa,Funnel,funnel-01.jpg,No,80,16,0,0,16.001,9.077,7.901
PID_50,Africa,Paring Knife,paringknife-01.jpg,Yes,100,43,0,0,15.202,2.281,2.836
PID_50,Africa,Dish Rack,dishrack-01.jpg,Yes,100,0,0,0,20.257,1.959,1.883
PID_50,Africa,Serving Bowl,servingbowl-01.jpg,Yes,100,0,0,0,9.364,1.975,1.934
PID_50,Africa,Piping Syringe,pipingsyringe-01.jpg,No,100,29,0,0,11.671,1.957,2.269
PID_50,Africa,Blow Torch,blowtorch-01.jpg,No,100,82,73,100,10.469,4.727,1.888
PID_50,Africa,Zipper Bag,zipperbag-01.jpg,No,100,0,0,0,8.465,2.486,1.778
PID_50,Africa,Corkscrew,corkscrew-01.jpg,No,100,0,0,100,6.479,2.023,1.876
PID_50,Africa,Tray,tray-01.jpg,Yes,100,0,0,0,8.676,2.701,1.845
PID_50,Africa,Jar,jar-01.jpg,Yes,100,0,0,0,6.672,1.933,1.764
PID_51,Europe,Placemat,placemat-01.jpg,No,82,13,1,12,19.038,5.567,4.023
PID_51,Europe,Soup Plate,soupplate-01.jpg,Yes,100,0,8,77,9.725,5.524,3.665
PID_51,Europe,Toaster,toaster-01.jpg,Yes,100,25,80,74,11.452,3.134,2.178
PID_51,Europe,Bottle Opener,bottleopener-01.jpg,Yes,100,0,21,21,8.6,3.397,2.878
PID_51,Europe,Brush,brush-01.jpg,Yes,87,0,2,0,9.984,5.231,3.941
PID_51,Europe,Mug,mug-01.jpg,Yes,100,0,0,66,10.385,4.018,5.223
PID_51,Europe,Table Fork,tablefork-01.jpg,Yes,100,5,1,66,9.301,5.015,2.876
PID_51,Europe,Mortar and Pestle,mortarandpestle-01.jpg,No,92,6,71,78,10.883,3.702,5.456
PID_51,Europe,Scissors,scissors-01.jpg,Yes,100,25,74,76,7.992,3.498,6.844
PID_51,Europe,Baking Paper,bakingpaper-01.jpg,Yes,100,0,4,5,10.158,4.459,3.498
PID_52,Europe,Wok,wok-01.jpg,Yes,100,0,0,0,14.111,6.16,3.889
PID_52,Europe,Cocktail Muddler,cocktailmuddler-01.jpg,No,0,50,0,0,14.943,4.804,3.454
PID_52,Europe,Chef's Knife,chefsknife-01.jpg,Yes,100,19,16,4,9.931,5.735,6.126
PID_52,Europe,Apron,apron-01.jpg,Yes,100,0,0,0,9.2,4.181,3.75
PID_52,Europe,Dish Cloth,dishcloth-01.jpg,Yes,100,0,0,0,9.986,5.17,5.302
PID_52,Europe,Ice Cream Scoop,icecreamscoop-01.jpg,Yes,100,0,0,0,10.013,4.417,3.989
PID_52,Europe,Hand Blender,handblender-01.jpg,Yes,100,3,16,0,10.86,5.249,4.518
PID_52,Europe,Bottle Cap,bottlecap-01.jpg,Yes,100,0,0,0,10.354,3.582,3.451
PID_52,Europe,Masher,masher-01.jpg,Yes,100,0,0,0,8.746,3.221,3.648
PID_52,Europe,Peeler,peeler-01.jpg,Yes,100,3,4,3,9.216,5.001,5.318
PID_53,Europe,Espresso Milk Jug,espressomilkjug-01.jpg,Yes,53,0,52,0,22.734,9.612,5.556
PID_53,Europe,Measuring Cups,measuringcups-01.jpg,No,28,0,0,0,14.674,6.397,3.97
PID_53,Europe,Oven Gloves,ovengloves-01.jpg,No,0,0,0,0,12.8,8.749,5.787
PID_53,Europe,Jar Opener,jaropener-01.jpg,Yes,42,53,64,0,12.869,5.116,5.951
PID_53,Europe,Timer,timer-01.jpg,No,56,0,5,0,9.343,7.282,5.388
PID_53,Europe,Egg Separator,eggseparator-01.jpg,No,0,0,0,0,13.779,5.581,4.282
PID_53,Europe,Wok,wok-01.jpg,No,22,29,0,0,11.813,5.217,6.267
PID_53,Europe,Lemon Squeezer,lemonsqueezer-01.jpg,Yes,80,5,0,0,11.572,6.191,4.829
PID_53,Europe,Scraper,scraper-01.jpg,Yes,57,10,1,0,11.688,5.115,7.636
PID_53,Europe,Mezzaluna,mezzaluna-01.jpg,No,100,53,59,0,13.202,7.692,5.718
PID_54,Europe,Pasta Machine,pastamachine-01.jpg,No,37,32,16,12,15.643,5.708,3.525
PID_54,Europe,Spice Box,spicebox-01.jpg,No,35,14,0,0,11.198,4.608,6.227
PID_54,Europe,Mortar and Pestle,mortarandpestle-01.jpg,No,30,59,17,9,7.981,4.045,3.342
PID_54,Europe,Potato Masher,potatomasher-01.jpg,Yes,91,19,0,0,12.473,4.532,4.84
PID_54,Europe,Mill,mill-01.jpg,No,22,0,0,16,7.711,2.258,6.31
PID_54,Europe,Ice Cube Tray,icecubetray-01.jpg,Yes,100,0,0,0,7.772,2.27,2.531
PID_54,Europe,Serving Spoon,servingspoon-01.jpg,Yes,100,0,0,0,8.599,3.628,3.554
PID_54,Europe,Coaster,coaster-01.jpg,Yes,100,0,0,0,7.124,3.82,3.106
PID_54,Europe,Tablecloth,tablecloth-01.jpg,Yes,87,0,0,0,8.539,3.067,4.488
PID_54,Europe,Insulated Coffee Carafe,insulatedcoffeecarafe-01.jpg,No,61,59,70,68,10.14,4.313,4.003
PID_55,Europe,Whisk,whisk-01.jpg,Yes,100,3,13,73,10.093,5.343,5.543
PID_55,Europe,Wooden Cooking Spoon,woodencookingspoon-01.jpg,Yes,84,0,39,72,27.601,3.658,2.632
